country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Austria,,forschungsnetzwerk.ams.at,https://forschungsnetzwerk.ams.at/suche.html?searchTab=event,FALSE,0.26,0.96,1,0.82
Austria,,forschungsnetzwerk.ams.at,https://forschungsnetzwerk.ams.at/ueber-das-forschungsnetzwerk.html,FALSE,0.74,1,1,0.82
Austria,,frq.rtr.at,https://frq.rtr.at/,TRUE,0.73,0.83,0.82,0.91
Austria,,fs.prod.portal.ams.at,https://fs.prod.portal.ams.at/,TRUE,0.69,0.94,1,0.73
Austria,,fs.prod.portal.ams.at,https://fs.prod.portal.ams.at/adfs/portal/updatepassword/,FALSE,0.71,1,1,0.82
Austria,,fsk.statistik.at,https://fsk.statistik.at/,TRUE,0.92,0.92,1,0.92
Austria,,fsk.statistik.at,https://fsk.statistik.at/wissenschaftszweige,FALSE,0.71,0.86,1,0.92
Austria,,gda.gesundheit.gv.at,https://gda.gesundheit.gv.at/,TRUE,0.57,1,1,0.92
Austria,,gemeinde.steiermark.at,http://gemeinde.steiermark.at/,TRUE,0.51,1,0.66,0.85
Austria,,gemeinde.steiermark.at,http://gemeinde.steiermark.at/system/web/news.aspx?detailonr=225358376-1430&menuonr=218965683,FALSE,0.55,1,0.66,0.85
Austria,,geodaten.bgld.gv.at,https://geodaten.bgld.gv.at/,TRUE,0.62,0.96,0.96,0.92
Austria,,geodaten.bgld.gv.at,https://geodaten.bgld.gv.at/de/geodaten-suche/grundstuecke.html,FALSE,0.76,1,0.96,0.58
Austria,,geodaten.bgld.gv.at,https://geodaten.bgld.gv.at/de/hauptmenue/burgenradland/radeln-im-burgenland.html,FALSE,0.73,0.97,0.96,0.92
Austria,,gerichtspraxis.justiz.gv.at,https://gerichtspraxis.justiz.gv.at/,TRUE,0.92,0.93,0.96,1
Austria,,gerichtspraxis.justiz.gv.at,https://gerichtspraxis.justiz.gv.at/forgotPassword.aspx,FALSE,0.91,1,0.96,1
Austria,,gesundheitsziele.wien.gv.at,https://gesundheitsziele.wien.gv.at/,TRUE,0.88,0.96,1,0.92
Austria,,gesundheitsziele.wien.gv.at,https://gesundheitsziele.wien.gv.at/community/,FALSE,0.88,0.96,1,1
Austria,,gesundheitsziele.wien.gv.at,https://gesundheitsziele.wien.gv.at/ziele/,FALSE,0.58,0.95,0.96,1
Austria,,gisa.wien.gv.at,https://gisa.wien.gv.at/,TRUE,0.81,0.83,0.89,0.92
Austria,,gisa.wien.gv.at,https://gisa.wien.gv.at/AZ.aspx?lang=de,FALSE,0.75,0.74,0.89,0.92
Austria,,gisenterprise.bgld.gv.at,https://gisenterprise.bgld.gv.at/,TRUE,0.95,0.86,0.93,0.91
Austria,,handbuch.wien.gv.at,https://handbuch.wien.gv.at/,TRUE,0.63,1,0.96,0.91
Austria,,handbuch.wien.gv.at,https://handbuch.wien.gv.at/v1,FALSE,0.81,0.96,0.96,0.92
Austria,,hik.tirol.gv.at,https://hik.tirol.gv.at/,TRUE,0.29,0.95,1,0.5
Austria,,hydro.ooe.gv.at,https://hydro.ooe.gv.at/,TRUE,0.52,1,0.81,0.92
Austria,,hydro.tirol.gv.at,https://hydro.tirol.gv.at/,TRUE,0.7,0.92,1,0.58
Austria,,hydro.tirol.gv.at,https://hydro.tirol.gv.at/?m=1,FALSE,0.74,0.92,1,0.58
Austria,,hydro.tirol.gv.at,https://hydro.tirol.gv.at/barrierefreiheit.html,FALSE,0.99,1,0.89,0.54
Austria,,ias.bmeia.gv.at,https://ias.bmeia.gv.at/,TRUE,0.98,0.79,0.89,0.58
Austria,,inside.bundesheer.at,https://inside.bundesheer.at/,TRUE,0.57,0.89,1,0.92
Austria,,inside.bundesheer.at,https://inside.bundesheer.at/newsfeed?p_p_id=EinsatzBlog&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_EinsatzBlog_mvcPath=%2Fblog.jsp&_EinsatzBlog_id=4666986&_EinsatzBlog_start=true,FALSE,0.58,0.9,1,0.85
Austria,,inside.bundesheer.at,https://inside.bundesheer.at/newsfeed?p_p_id=EinsatzBlog&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_EinsatzBlog_mvcPath=%2Fblog.jsp&_EinsatzBlog_id=4670608&_EinsatzBlog_start=true,FALSE,0.5,0.86,1,0.85
Austria,,intranet.e-gov.ooe.gv.at,https://intranet.e-gov.ooe.gv.at/,TRUE,0.75,0.95,0.81,0.91
Austria,,jagd.bgld.gv.at,https://jagd.bgld.gv.at/,TRUE,0.58,0.7,1,0.91
Austria,,jagd.bgld.gv.at,https://jagd.bgld.gv.at/login/reset,FALSE,0.59,0.7,1,0.91
Austria,,jobbarometer.ams.at,https://jobbarometer.ams.at/,TRUE,0.81,1,1,0.91
