country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Czech Republic,,databaze.opvvv.msmt.cz,https://databaze.opvvv.msmt.cz/vystupy,FALSE,0.83,0.85,0.93,0.91
Czech Republic,,dataor.justice.cz,https://dataor.justice.cz/,TRUE,0.67,0.85,1,0.75
Czech Republic,,davkyuk.mpsv.cz,https://davkyuk.mpsv.cz/,TRUE,0.91,0.96,1,1
Czech Republic,,davkyuk.mpsv.cz,https://davkyuk.mpsv.cz/jazyk,FALSE,0.98,0.96,1,1
Czech Republic,,deska.pardubickykraj.cz,https://deska.pardubickykraj.cz/,TRUE,0.66,0.91,0.78,0.91
Czech Republic,,deska.pardubickykraj.cz,https://deska.pardubickykraj.cz/uredni-deska,FALSE,0.64,0.91,0.78,0.91
Czech Republic,,developers.mpsv.cz,https://developers.mpsv.cz/,TRUE,0.8,0.92,1,0.83
Czech Republic,,developers.mpsv.cz,https://developers.mpsv.cz/api-list,FALSE,0.86,0.89,1,0.83
Czech Republic,,digiarchiv.brno.cz,http://digiarchiv.brno.cz/,TRUE,0.56,0.96,0.79,0.92
Czech Republic,,digiarchiv.brno.cz,http://digiarchiv.brno.cz/search,FALSE,0.57,1,0.79,0.92
Czech Republic,,domov-slunovrat.ostrava.cz,https://domov-slunovrat.ostrava.cz/,TRUE,0.23,0.95,0.89,0.91
Czech Republic,,domov-slunovrat.ostrava.cz,https://domov-slunovrat.ostrava.cz/akce-brezen-2018-2-2-2-2-2-3-2-2-2-2-2-2-2-2/,FALSE,0.82,0.92,0.89,0.92
Czech Republic,,domovcujkovova.ostrava.cz,https://domovcujkovova.ostrava.cz/,TRUE,0.39,0.94,0.93,0.91
Czech Republic,,domovcujkovova.ostrava.cz,https://domovcujkovova.ostrava.cz/minikino-film-na-prani-2-3-2-2-2-3-2-2-2-2-4-2-2-2-2-2-2-4/,FALSE,0.87,0.92,0.89,0.92
Czech Republic,,domovcujkovova.ostrava.cz,https://domovcujkovova.ostrava.cz/tridenni-pobyt-na-horach-5-2/,FALSE,0.77,0.96,0.93,0.92
Czech Republic,,domoviris.ostrava.cz,https://domoviris.ostrava.cz/,TRUE,0.35,0.95,0.71,0.91
Czech Republic,,domoviris.ostrava.cz,https://domoviris.ostrava.cz/beseda-s-panem-jurkovskym/,FALSE,0.84,0.96,0.89,0.92
Czech Republic,,domovkamenec.ostrava.cz,https://domovkamenec.ostrava.cz/,TRUE,0.44,0.95,0.96,0.91
Czech Republic,,domovkamenec.ostrava.cz,https://domovkamenec.ostrava.cz/akreditovany-kurz-pracovnika-v-socialnich-sluzbach-2/,FALSE,0.68,0.97,0.96,0.92
Czech Republic,,domovkorytko.ostrava.cz,https://domovkorytko.ostrava.cz/,TRUE,0.37,0.95,0.78,0.91
Czech Republic,,domovkorytko.ostrava.cz,https://domovkorytko.ostrava.cz/bingo-na-liscine-110/,FALSE,0.81,0.96,0.93,0.92
Czech Republic,,domovkorytko.ostrava.cz,https://domovkorytko.ostrava.cz/ekonom-rozpoctar-2-2/,FALSE,0.75,0.95,0.96,0.92
Czech Republic,,domovmagnolie.ostrava.cz,https://domovmagnolie.ostrava.cz/,TRUE,0.23,0.95,0.89,0.91
Czech Republic,,domovmagnolie.ostrava.cz,https://domovmagnolie.ostrava.cz/oslava-101-narozenin/,FALSE,0.75,0.96,0.89,0.92
Czech Republic,,domovslunecnice.ostrava.cz,https://domovslunecnice.ostrava.cz/,TRUE,0.35,0.95,0.96,0.91
Czech Republic,,domovslunecnice.ostrava.cz,https://domovslunecnice.ostrava.cz/mesicni-program-cerven-2025-d1-a-d2/,FALSE,0.86,0.96,0.93,0.92
Czech Republic,,domovslunecnice.ostrava.cz,https://domovslunecnice.ostrava.cz/pochvaly-podnety-a-stiznosti/,FALSE,0.73,0.96,0.96,0.92
Czech Republic,,domovslunicko.ostrava.cz,https://domovslunicko.ostrava.cz/,TRUE,0.61,0.95,0.93,0.91
Czech Republic,,domovslunicko.ostrava.cz,https://domovslunicko.ostrava.cz/category/aktuality-z-domova/pripravujeme/,FALSE,0.81,0.96,0.89,0.91
Czech Republic,,domovslunicko.ostrava.cz,https://domovslunicko.ostrava.cz/kuzelkovy-turnaj-2/,FALSE,0.77,0.96,0.93,0.92
Czech Republic,,dopravnimapy.kraj-lbc.cz,https://dopravnimapy.kraj-lbc.cz/,TRUE,1,0.71,0.93,0.91
Czech Republic,,dopravnimapy.kraj-lbc.cz,https://dopravnimapy.kraj-lbc.cz/projects/idol_test/pocitadlo.php,FALSE,0.69,0.9,0.93,0.91
Czech Republic,,dotace.brno.cz,https://dotace.brno.cz/,TRUE,0.75,0.95,1,0.91
Czech Republic,,dotace.brno.cz,https://dotace.brno.cz/oblastkultury/,FALSE,0.57,0.92,0.75,0.91
Czech Republic,,dotace.khk.cz,https://dotace.khk.cz/,TRUE,0.86,1,1,1
Czech Republic,,dotace.khk.cz,https://dotace.khk.cz/grantProgram?year=2025&year=2024,FALSE,0.21,0.91,1,1
Czech Republic,,dotace.khk.cz,https://dotace.khk.cz/request,FALSE,0.89,0.93,1,1
Czech Republic,,dotace.kraj-lbc.cz,https://dotace.kraj-lbc.cz/,TRUE,0.75,0.98,1,0.83
Czech Republic,,dotace.ostrava.cz,https://dotace.ostrava.cz/,TRUE,0.69,0.98,0.96,0.92
Czech Republic,,dotace.ostrava.cz,https://dotace.ostrava.cz/vyzvy-k-dotaci-kategorie/?kategorie=%C3%9Azemn%C3%AD+pl%C3%A1nov%C3%A1n%C3%AD&region=mmo,FALSE,0.53,0.98,0.96,0.92
Czech Republic,,dotace.ostrava.cz,https://dotace.ostrava.cz/vyzvy-k-dotaci-kategorie/?kategorie=Rodinn%C3%A1+politika&region=mmo,FALSE,0.59,0.98,0.96,0.92
Czech Republic,,dotace.pardubickykraj.cz,https://dotace.pardubickykraj.cz/,TRUE,0.66,0.78,0.96,0.82
Czech Republic,,dotace.pardubickykraj.cz,https://dotace.pardubickykraj.cz/articles,FALSE,0.7,0.76,1,0.82
Czech Republic,,dotace.pardubickykraj.cz,https://dotace.pardubickykraj.cz/portal,FALSE,0.5,0.81,0.96,0.82
Czech Republic,,dotace.plzen.eu,https://dotace.plzen.eu/,TRUE,0.72,0.93,1,0.91
Czech Republic,,dotace.plzen.eu,https://dotace.plzen.eu/verejnost/prihlaseni/,FALSE,0.73,0.87,1,0.82
Czech Republic,,dotace.plzensky-kraj.cz,https://dotace.plzensky-kraj.cz/,TRUE,0.61,0.77,1,0.82
Czech Republic,,dotace.plzensky-kraj.cz,https://dotace.plzensky-kraj.cz/verejnost/,FALSE,0.37,0.76,0.96,0.82
Czech Republic,,dotace.plzensky-kraj.cz,https://dotace.plzensky-kraj.cz/verejnost/dotacnitituly,FALSE,0.53,0.77,1,0.82
