country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Iceland,,rannsokn.hagstofa.is,https://rannsokn.hagstofa.is/,TRUE,0.88,0.86,0.93,0.91
Iceland,,rannsoknir.hagstofa.is,https://rannsoknir.hagstofa.is/,TRUE,0.97,0.86,0.93,0.91
Iceland,,reykjavik.is,https://reykjavik.is/,TRUE,0.58,0.97,0.96,1
Iceland,,reykjavik.is,https://reykjavik.is/heimsendur-matur,FALSE,0.37,0.96,0.96,1
Iceland,,reykjavik.is,https://reykjavik.is/minar-sidur,FALSE,0.69,0.97,0.96,1
Iceland,,salurinn.kopavogur.is,https://salurinn.kopavogur.is/,TRUE,0.3,0.89,1,1
Iceland,,salurinn.kopavogur.is,https://salurinn.kopavogur.is/event/althjodleg-piano-keppni-wpta-2025/,FALSE,0.63,0.92,1,1
Iceland,,skjalasafn.reykjavik.is,https://skjalasafn.reykjavik.is/,TRUE,0.29,0.9,0.96,0.82
Iceland,,skjalasafn.reykjavik.is,https://skjalasafn.reykjavik.is/fotoweb/archives/5000-A%C3%B0aluppdr%C3%A6ttir/,FALSE,0.31,0.9,0.96,0.45
Iceland,,starf.gardabaer.is,https://starf.gardabaer.is/,TRUE,0.63,0.8,1,0.83
Iceland,,starf.gardabaer.is,https://starf.gardabaer.is/rcf3/Login.aspx?action=login,FALSE,0.68,0.89,1,0.83
Iceland,,starfsmenn.akureyri.is,https://starfsmenn.akureyri.is/,TRUE,0.87,0.96,0.93,0.92
Iceland,,starfsmenn.akureyri.is,https://starfsmenn.akureyri.is/starfsmannahandbok/moya/news/brekkuskoli-og-siduskoli-bestir-a-landinu-i-hjolad-i-vinnuna,FALSE,0.71,0.86,0.89,0.92
Iceland,,starfsmenn.akureyri.is,https://starfsmenn.akureyri.is/starfsmannahandbok/moya/news/urslit-norak-2025,FALSE,0.39,0.92,0.93,0.92
Iceland,,stimplun.gardabaer.is,https://stimplun.gardabaer.is/,TRUE,0.73,0.75,0.96,0.9
Iceland,,stund.gardabaer.is,https://stund.gardabaer.is/,TRUE,0.92,0.76,0.93,0.75
Iceland,,stund.gardabaer.is,https://stund.gardabaer.is/Vinnustund/,FALSE,0.9,0.77,0.7,0.82
Iceland,,thjonustugatt.kopavogur.is,https://thjonustugatt.kopavogur.is/,TRUE,0.65,0.72,0.96,0.82
Iceland,,thjonustugatt.landlaeknir.is,https://thjonustugatt.landlaeknir.is/,TRUE,0.55,1,0.96,0.91
Iceland,,thjonustugatt2.akureyri.is,https://thjonustugatt2.akureyri.is/,TRUE,0.56,1,0.96,0.91
Iceland,,thjonustugattin.gardabaer.is,https://thjonustugattin.gardabaer.is/,TRUE,0.56,1,0.96,0.91
Iceland,,thjonustugattin.kopavogur.is,https://thjonustugattin.kopavogur.is/,TRUE,0.56,0.91,0.93,0.82
Iceland,,utbod.reykjavik.is,https://utbod.reykjavik.is/,TRUE,0.61,0.96,0.78,0.83
Iceland,,utbod.reykjavik.is,https://utbod.reykjavik.is/aspx/Registration,FALSE,0.46,0.93,0.78,0.83
Iceland,,vefgatt.domstolar.is,https://vefgatt.domstolar.is/,TRUE,0.9,0.91,0.96,0.91
Iceland,,vefgatt.domstolar.is,https://vefgatt.domstolar.is/web/,FALSE,0.85,0.91,1,0.91
Iceland,,vefkerfi.landlaeknir.is,https://vefkerfi.landlaeknir.is/,TRUE,0.58,1,0.78,0.82
Iceland,,vefkerfi.landlaeknir.is,https://vefkerfi.landlaeknir.is/apex/f?p=4550:1:4415932463740,FALSE,0.59,1,0.78,0.82
Iceland,,vefkerfi.landlaeknir.is,https://vefkerfi.landlaeknir.is/apex/f?p=4550:1:8744524346867,FALSE,0.54,1,0.75,0.82
Iceland,,vegasja.vegagerdin.is,https://vegasja.vegagerdin.is/,TRUE,0.6,0.79,0.81,0.82
Iceland,,vegasja.vegagerdin.is,https://vegasja.vegagerdin.is/eng/,FALSE,0.57,0.72,0.81,0.73
Iceland,,www.akureyri.is,https://www.akureyri.is/,TRUE,0.75,1,0.79,1
Iceland,,www.akureyri.is,https://www.akureyri.is/umhverfi-og-samgongur/bifreidastaedasjodur,FALSE,0.61,0.9,1,0.92
Iceland,,www.akureyri.is,https://www.akureyri.is/umhverfi-og-samgongur/sorphirda-og-flokkun/spurt-og-svarad,FALSE,0.37,0.89,1,0.92
Iceland,,www.althingi.is,https://www.althingi.is/,TRUE,0.71,0.96,0.82,1
Iceland,,www.althingi.is,https://www.althingi.is/alyktanir-althingis/,FALSE,0.88,0.97,0.37,0.92
