country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Greece,,aitiseis-kep.services.gov.gr,https://aitiseis-kep.services.gov.gr/,TRUE,0.72,1,1,0.91
Greece,,aitiseis-kep.services.gov.gr,https://aitiseis-kep.services.gov.gr/start,FALSE,0.74,1,1,0.82
Greece,,aitisi.malevizi.gov.gr,https://aitisi.malevizi.gov.gr/,TRUE,0.5,0.91,1,0.83
Greece,,aitisi.rethymno.gr,https://aitisi.rethymno.gr/,TRUE,0.63,0.93,0.96,0.83
Greece,,aitisi.rethymno.gr,https://aitisi.rethymno.gr/egwebapps/,FALSE,0.26,0.9,0.96,0.83
Greece,,aitisi.rethymno.gr,https://aitisi.rethymno.gr/entypa-kdap-2024-2025/,FALSE,0.64,0.91,0.96,0.85
Greece,,akatharista.apps.gov.gr,https://akatharista.apps.gov.gr/,TRUE,0.68,0.96,1,1
Greece,,akatharista.apps.gov.gr,https://akatharista.apps.gov.gr/login,FALSE,0.85,0.9,1,0.66
Greece,,akinita.gov.gr,https://akinita.gov.gr/,TRUE,0.65,0.91,1,0.83
Greece,,alimos.gov.gr,https://alimos.gov.gr/,TRUE,0.61,0.86,1,0.85
Greece,,alimos.gov.gr,https://alimos.gov.gr/blog/,FALSE,0.14,0.8,0.96,0.92
Greece,,alimos.gov.gr,https://alimos.gov.gr/questionnaire/,FALSE,0.7,0.87,1,0.92
Greece,,allazosistimathermansis-thermosifona.gov.gr,https://allazosistimathermansis-thermosifona.gov.gr/,TRUE,0.55,0.9,1,0.91
Greece,,allazosistimathermansis-thermosifona.gov.gr,https://allazosistimathermansis-thermosifona.gov.gr/go-beyond/login,FALSE,0.55,0.78,0.96,0.91
Greece,,allazosyskevi.gov.gr,https://allazosyskevi.gov.gr/,TRUE,0.89,0.81,0.96,0.92
Greece,,allazosyskevi.gov.gr,https://allazosyskevi.gov.gr/apotelesmata-axiologisis/,FALSE,0.81,0.88,0.96,0.92
Greece,,allazothermosifona.gov.gr,https://allazothermosifona.gov.gr/,TRUE,0.91,0.87,1,0.92
Greece,,allazothermosifona.gov.gr,https://allazothermosifona.gov.gr/epikoinonia/,FALSE,0.9,0.96,1,0.92
Greece,,allazothermosifona.gov.gr,https://allazothermosifona.gov.gr/pinakes-oristikon-apotelesmaton-ypovolis-aitiseon-tou-programmatos-anakyklono-allazo-thermosifona/,FALSE,0.82,0.92,1,0.92
Greece,,allofgreeceone.culture.gov.gr,https://allofgreeceone.culture.gov.gr/,TRUE,0.78,1,0.78,0.92
Greece,,allofgreeceone.culture.gov.gr,https://allofgreeceone.culture.gov.gr/events-calendar/,FALSE,0.47,0.94,1,1
Greece,,allofgreeceone.culture.gov.gr,https://allofgreeceone.culture.gov.gr/news/,FALSE,0.85,0.87,0.96,0.85
Greece,,alonissos-tickets.necca.gov.gr,https://alonissos-tickets.necca.gov.gr/,TRUE,0.82,1,0.74,0.92
Greece,,alonissos.gov.gr,https://alonissos.gov.gr/,TRUE,0.4,0.73,0.74,0.85
Greece,,alonissos.gov.gr,https://alonissos.gov.gr/%ce%b4%ce%b7%ce%bc%ce%bf%cf%84%ce%b9%ce%ba%cf%8c-%cf%83%cf%85%ce%bc%ce%b2%ce%bf%cf%8d%ce%bb%ce%b9%ce%bf/%ce%b1%cf%80%ce%bf%cf%86%ce%b1%cf%83%ce%b5%ce%b9%cf%82-%ce%b4%ce%b7%ce%bc%ce%bf%cf%84%ce%b9%ce%ba%ce%bf%cf%85-%cf%83%cf%85%ce%bc%ce%b2%ce%bf%cf%85%ce%bb%ce%b9%ce%bf%cf%85/,FALSE,0.02,0.83,0.75,0.92
