country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Denmark,,belgien.um.dk,https://belgien.um.dk/,TRUE,0.65,0.96,0.96,0.92
Denmark,,belgien.um.dk,https://belgien.um.dk/nyheder/dansk-statsborgerskab,FALSE,0.86,1,0.96,1
Denmark,,belgien.um.dk,https://belgien.um.dk/the-trade-council,FALSE,0.76,1,0.96,1
Denmark,,beredskab.slagelse.dk,https://beredskab.slagelse.dk/,TRUE,0.78,0.93,0.93,0.92
Denmark,,beredskab.slagelse.dk,https://beredskab.slagelse.dk/da/,FALSE,0.47,0.93,0.93,0.92
Denmark,,beredskab.slagelse.dk,https://beredskab.slagelse.dk/da/udrykningsberedskab/bliv-deltidsbrandmand/,FALSE,0.78,0.95,0.96,1
Denmark,,bib.ballerup.dk,https://bib.ballerup.dk/,TRUE,0.73,0.97,0.75,0.92
Denmark,,bib.ballerup.dk,https://bib.ballerup.dk/events/born/sommer-bogen-born-0,FALSE,0.91,1,0.79,0.92
Denmark,,bibliotek.holbaek.dk,https://bibliotek.holbaek.dk/,TRUE,0.71,1,0.79,0.92
Denmark,,bibliotek.holbaek.dk,https://bibliotek.holbaek.dk/artikler/born/sommerbogen-2025,FALSE,0.88,1,0.79,0.92
Denmark,,bibliotek.kk.dk,https://bibliotek.kk.dk/,TRUE,0.78,1,0.79,0.92
Denmark,,bibliotek.kk.dk,https://bibliotek.kk.dk/saet-dine-reserveringer-pa-pause-i-appen,FALSE,0.77,1,0.79,0.92
Denmark,,biblioteket.sonderborg.dk,https://biblioteket.sonderborg.dk/,TRUE,0.71,0.96,0.75,0.75
Denmark,,biblioteket.sonderborg.dk,https://biblioteket.sonderborg.dk/arrangementer?f%5B0%5D=event_categories%3A41,FALSE,0.81,1,0.79,0.83
Denmark,,bifrost.vejle.dk,https://bifrost.vejle.dk/,TRUE,0.61,0.89,0.93,1
Denmark,,bifrost.vejle.dk,https://bifrost.vejle.dk/familiekontoret/,FALSE,0.61,0.89,0.74,1
Denmark,,bifrost.vejle.dk,https://bifrost.vejle.dk/soeg/,FALSE,0.43,0.89,0.75,0.92
Denmark,,billeder.gladsaxe.dk,https://billeder.gladsaxe.dk/,TRUE,0.58,0.87,0.96,1
Denmark,,billedskolen.kk.dk,https://billedskolen.kk.dk/,TRUE,0.82,0.96,1,1
Denmark,,billedskolen.kk.dk,https://billedskolen.kk.dk/cookiepolitik,FALSE,0.81,0.96,1,1
Denmark,,billedskolen.kk.dk,https://billedskolen.kk.dk/for-skoler-og-boernehaver,FALSE,0.71,0.96,1,1
Denmark,,billetter.xn--badesen-u1a.albertslund.dk,https://billetter.xn--badesen-u1a.albertslund.dk/,TRUE,0.56,0.78,0.82,0.75
Denmark,,blanket.viborg.dk,https://blanket.viborg.dk/,TRUE,0.67,0.94,0.96,0.82
Denmark,,blanketter.aabenraa.dk,https://blanketter.aabenraa.dk/,TRUE,0.67,0.94,0.96,0.82
Denmark,,blivhoert.kk.dk,https://blivhoert.kk.dk/,TRUE,0.72,1,0.96,1
Denmark,,blivhoert.kk.dk,https://blivhoert.kk.dk/activeHearings?Page=1,FALSE,0.27,0.88,0.96,1
Denmark,,blivhoert.kk.dk,https://blivhoert.kk.dk/cookieInformation,FALSE,0.83,1,0.96,1
Denmark,,bloddonor.rm.dk,https://bloddonor.rm.dk/,TRUE,0.91,0.86,0.96,0.83
Denmark,,bloddonor.rm.dk,https://bloddonor.rm.dk/auth/register,FALSE,0.85,0.86,0.96,0.83
Denmark,,bloddonor.rn.dk,https://bloddonor.rn.dk/,TRUE,0.84,0.86,0.96,0.83
Denmark,,bloddonor.rn.dk,https://bloddonor.rn.dk/auth/register,FALSE,0.91,0.86,0.96,0.83
Denmark,,bm.dk,https://bm.dk/,TRUE,0.77,1,1,0.91
Denmark,,bm.dk,https://bm.dk/nyheder/pressemeddelelser/2025/06/ny-overenskomstordning-for-udenlandsk-arbejdskraft-og-nye-initiativer-mod-social-dumping,FALSE,0.85,0.97,1,0.91
Denmark,,boernefestugen.albertslund.dk,https://boernefestugen.albertslund.dk/,TRUE,0.9,0.94,0.96,0.91
Denmark,,boernefestugen.albertslund.dk,https://boernefestugen.albertslund.dk/index.asp?app=1,FALSE,0.83,0.86,0.96,0.82
Denmark,,boernesocialpsykiatri.kk.dk,https://boernesocialpsykiatri.kk.dk/,TRUE,0.68,0.92,1,1
Denmark,,boernesocialpsykiatri.kk.dk,https://boernesocialpsykiatri.kk.dk/kursustilbud,FALSE,0.91,0.91,1,1
Denmark,,boernesocialpsykiatri.kk.dk,https://boernesocialpsykiatri.kk.dk/vores-tilbud,FALSE,0.7,0.91,1,1
Denmark,,boetoe.ballerup.dk,https://boetoe.ballerup.dk/,TRUE,0.58,0.79,1,0.85
Denmark,,boetoe.ballerup.dk,https://boetoe.ballerup.dk/kalender,FALSE,0.69,0.83,0.78,0.92
Denmark,,boetoe.ballerup.dk,https://boetoe.ballerup.dk/om-boetoe-strandpark,FALSE,0.58,0.81,1,0.92
Denmark,,boligertilaeldre.kk.dk,https://boligertilaeldre.kk.dk/,TRUE,0.75,0.92,1,1
Denmark,,boligertilaeldre.kk.dk,https://boligertilaeldre.kk.dk/plejehjem/find-plejehjem,FALSE,0.34,0.87,1,0.61
Denmark,,boligertilaeldre.kk.dk,https://boligertilaeldre.kk.dk/tryghedsboliger,FALSE,0.89,0.91,1,1
Denmark,,boligkatalog.aarhus.dk,https://boligkatalog.aarhus.dk/,TRUE,0.6,0.88,0.93,0.83
Denmark,,boligkatalog.aarhus.dk,https://boligkatalog.aarhus.dk/aeldreboliger,FALSE,0.43,0.91,0.93,0.83
Denmark,,book.um.dk,https://book.um.dk/,TRUE,0.7,0.96,1,0.5
Denmark,,booking.frederiksberg.dk,https://booking.frederiksberg.dk/,TRUE,0.56,1,0.96,0.83
Denmark,,booking.frederiksberg.dk,https://booking.frederiksberg.dk/side.asp?wkid=frederiksberg&side=24&&seldate=2025-10-31&seldate=2025-10-31,FALSE,0.85,0.95,1,0.83
Denmark,,booking.rm.dk,https://booking.rm.dk/,TRUE,0.55,0.86,0.96,0.82
Denmark,,booking.rn.dk,https://booking.rn.dk/,TRUE,0.55,0.86,0.96,0.82
Denmark,,booking.rsyd.dk,https://booking.rsyd.dk/,TRUE,0.57,0.86,0.96,0.82
Denmark,,booktandplejen.hjoerring.dk,https://booktandplejen.hjoerring.dk/,TRUE,0.55,0.93,0.96,0.91
Denmark,,borger-medware-kommunalpro.prod.ehealth.sundhed.dk,https://borger-medware-kommunalpro.prod.ehealth.sundhed.dk/,TRUE,0.52,1,1,0.82
Denmark,,borgerlab.vejle.dk,https://borgerlab.vejle.dk/,TRUE,0.41,1,0.96,1
Denmark,,borgerlab.vejle.dk,https://borgerlab.vejle.dk/da-DK/pages/cookie-policy,FALSE,0.31,1,0.96,1
Denmark,,borgerlab.vejle.dk,https://borgerlab.vejle.dk/da-DK/projects/hvordan-skal-fremtiden-se-ud-pa-nordkajen,FALSE,0.47,0.94,0.96,1
Denmark,,boris.aarhus.dk,https://boris.aarhus.dk/,TRUE,0.58,1,0.81,0.83
Denmark,,bornekulturhusamar.kk.dk,https://bornekulturhusamar.kk.dk/,TRUE,0.63,0.89,1,1
Denmark,,bornekulturhusamar.kk.dk,https://bornekulturhusamar.kk.dk/cookiepolitik,FALSE,0.91,0.96,1,1
Denmark,,bornemenuen.kk.dk,https://bornemenuen.kk.dk/,TRUE,0.75,0.92,1,0.92
Denmark,,bornemenuen.kk.dk,https://bornemenuen.kk.dk/kkfo-klub-og-ungevaerk,FALSE,0.66,0.91,1,1
Denmark,,bornemenuen.kk.dk,https://bornemenuen.kk.dk/node/936,FALSE,0.74,0.88,1,1
Denmark,,bpa.aarhus.dk,https://bpa.aarhus.dk/,TRUE,0.56,0.9,0.93,0.83
Denmark,,bpa.aarhus.dk,https://bpa.aarhus.dk/handicaphjaelper,FALSE,0.67,0.91,0.93,0.83
Denmark,,bpa.aarhus.dk,https://bpa.aarhus.dk/om-bpa-aarhus,FALSE,0.29,0.91,0.93,0.83
Denmark,,brandvaesen.roskilde.dk,https://brandvaesen.roskilde.dk/,TRUE,0.67,0.96,0.96,0.83
