domain,source
s-kzg.gov.si,swh_gov_domains
sa.gov.si,swh_gov_domains
sa2.gov.si,swh_gov_domains
sark-test.ekultura.gov.si,swh_gov_domains
sark.ekultura.gov.si,swh_gov_domains
sdi.eprostor.gov.si,swh_gov_domains
server1.isl.gov.si,swh_gov_domains
server2.isl.gov.si,swh_gov_domains
server3.isl.gov.si,swh_gov_domains
services.espatial.gov.si,swh_gov_domains
sg.curs.gov.si,swh_gov_domains
si-trust.gov.si,swh_gov_domains
sicas-admin-test.sigov.si,swh_gov_domains
sicas-mobile.gov.si,swh_gov_domains
sicas-test.sigov.si,swh_gov_domains
sicas-vs.gov.si,swh_gov_domains
sicas-x509-high.gov.si,swh_gov_domains
sicas-x509-low.gov.si,swh_gov_domains
sicas-x509-test.sigov.si,swh_gov_domains
sicas-x509.gov.si,swh_gov_domains
sicas-x509si-test.sigov.si,swh_gov_domains
sicas-x509si.gov.si,swh_gov_domains
sicep.gov.si,swh_gov_domains
sicis-test2.curs.sigov.si,swh_gov_domains
sicis2.curs.sigov.si,swh_gov_domains
sicisws-test2.curs.sigov.si,swh_gov_domains
sicisws2.curs.sigov.si,swh_gov_domains
sigov-ca.gov.si,swh_gov_domains
sigov3.sigov.si,swh_gov_domains
sip.ess.gov.si,swh_gov_domains
sipass.gov.si,swh_gov_domains
sipeps-pprod.gov.si,swh_gov_domains
sipeps-test.gov.si,swh_gov_domains
sipeps-test.sigov.si,swh_gov_domains
sirena.arso.gov.si,swh_gov_domains
situla.gov.si,swh_gov_domains
siut.gov.si,swh_gov_domains
sjas.gov.si,swh_gov_domains
skrinja.gov.si,swh_gov_domains
smtp.gov.si,swh_gov_domains
smtp1.posta.sigov.si,swh_gov_domains
smtp1m.posta.sigov.si,swh_gov_domains
smtp2.posta.sigov.si,swh_gov_domains
sola.gov.si,swh_gov_domains
sovd-test.gov.si,swh_gov_domains
sovd.gov.si,swh_gov_domains
spec.jep.gov.si,swh_gov_domains
spletni-dostop.gov.si,swh_gov_domains
spps.durs.gov.si,swh_gov_domains
ssn.up.gov.si,swh_gov_domains
stcw-test.up.gov.si,swh_gov_domains
stcw.up.gov.si,swh_gov_domains
stopbirokraciji.gov.si,swh_gov_domains
storitve-ca.gov.si,swh_gov_domains
storitve-curs.gov.si,swh_gov_domains
storitve-mkgp.gov.si,swh_gov_domains
storitve-test.ecarina.fu.gov.si,swh_gov_domains
