domain,source
awptest.noel.gv.at,swh_gov_domains
axams.gv.at,swh_gov_domains
axams.tirol.gv.at,swh_gov_domains
bach.tirol.gv.at,swh_gov_domains
bad-goisern.ooe.gv.at,swh_gov_domains
bad-hall.ooe.gv.at,swh_gov_domains
bad-ischl.ooe.gv.at,swh_gov_domains
bad-leonfelden.ooe.gv.at,swh_gov_domains
bad-waltersdorf.gv.at,swh_gov_domains
badgams.gv.at,swh_gov_domains
baes.gv.at,swh_gov_domains
basg.gv.at,swh_gov_domains
baumkirchen.tirol.gv.at,swh_gov_domains
baustellenkontrolle-qm.wien.gv.at,swh_gov_domains
baustellenkontrolle.wien.gv.at,swh_gov_domains
bbg.gv.at,swh_gov_domains
bbr.innsbruck.gv.at,swh_gov_domains
bc.bmwf.gv.at,swh_gov_domains
bcms-stats.bmbf.gv.at,swh_gov_domains
bda.gv.at,swh_gov_domains
behamberg.gv.at,swh_gov_domains
berg-attergau.ooe.gv.at,swh_gov_domains
bergis.bmwa.gv.at,swh_gov_domains
bev.gv.at,swh_gov_domains
bewerbung1.noe.gv.at,swh_gov_domains
bewerbung1.noel.gv.at,swh_gov_domains
bewerbung2.noe.gv.at,swh_gov_domains
bewerbung2.noel.gv.at,swh_gov_domains
bewerbung3.noe.gv.at,swh_gov_domains
bewerbung3.noel.gv.at,swh_gov_domains
bewerbung4.noe.gv.at,swh_gov_domains
bewerbung4.noel.gv.at,swh_gov_domains
bewerbungen.noel.gv.at,swh_gov_domains
beyond-europe.era.gv.at,swh_gov_domains
bfg.gv.at,swh_gov_domains
bfw.gv.at,swh_gov_domains
bfwmail.bfw.gv.at,swh_gov_domains
bg-portal-test.noe.gv.at,swh_gov_domains
bg-portal-test.noel.gv.at,swh_gov_domains
bg-portal.noe.gv.at,swh_gov_domains
bg-portal.noel.gv.at,swh_gov_domains
bg-stp-test.noe.gv.at,swh_gov_domains
bg-stp-test.noel.gv.at,swh_gov_domains
bgem-e1.bgld.gv.at,swh_gov_domains
bgem-e2.bgld.gv.at,swh_gov_domains
bgem-mobil.bgld.gv.at,swh_gov_domains
bgld.gv.at,swh_gov_domains
biberbach.gv.at,swh_gov_domains
bibis.bmlv.gv.at,swh_gov_domains
bibis.bmlvs.gv.at,swh_gov_domains
bibliothekskatalog.noe.gv.at,swh_gov_domains
bibliothekskatalog.noel.gv.at,swh_gov_domains
bichlbach.tirol.gv.at,swh_gov_domains
bka.gv.at,swh_gov_domains
bksuche-app.brz.gv.at,swh_gov_domains
bksuche-service.brz.gv.at,swh_gov_domains
bksuche.brz.gv.at,swh_gov_domains
bku.vorarlberg.gv.at,swh_gov_domains
blackout.ooe.gv.at,swh_gov_domains
blancco.ooe.gv.at,swh_gov_domains
blindenmarkt.gv.at,swh_gov_domains
bluecoat-mgmt.ooe.gv.at,swh_gov_domains
bluecoat1-mgmt.ooe.gv.at,swh_gov_domains
bluecoat2-mgmt.ooe.gv.at,swh_gov_domains
bmask.gv.at,swh_gov_domains
bmb.gv.at,swh_gov_domains
bmbf.gv.at,swh_gov_domains
bmeia.gv.at,swh_gov_domains
bmf.gv.at,swh_gov_domains
bmf.pawa.bmwfj.gv.at,swh_gov_domains
bmf.pawa.bmwfw.gv.at,swh_gov_domains
bmfj.gv.at,swh_gov_domains
bmg.gv.at,swh_gov_domains
bmgf.gv.at,swh_gov_domains
bmiae.bmi.gv.at,swh_gov_domains
bmiave.bmi.gv.at,swh_gov_domains
bmiwac.bmi.gv.at,swh_gov_domains
bmiwce.bmi.gv.at,swh_gov_domains
bmlfuw.gv.at,swh_gov_domains
bmlv.gv.at,swh_gov_domains
bmlvs.gv.at,swh_gov_domains
bmobv.bmwa.gv.at,swh_gov_domains
bmsgexbh-gb00.bmask.gv.at,swh_gov_domains
bmsgexbh-gb00.bmsk.gv.at,swh_gov_domains
bmsgexbh-gb02.bmask.gv.at,swh_gov_domains
bmsgexbh-gb02.bmsk.gv.at,swh_gov_domains
bmsgexbh-gp00.bmask.gv.at,swh_gov_domains
bmsgexbh-gp00.bmsk.gv.at,swh_gov_domains
bmsgexbh-gp02.bmask.gv.at,swh_gov_domains
bmsgexbh-gp02.bmsk.gv.at,swh_gov_domains
bmukk.gv.at,swh_gov_domains
bmvit.gv.at,swh_gov_domains
bmwf.gv.at,swh_gov_domains
bmwfj.gv.at,swh_gov_domains
bmwfw.gv.at,swh_gov_domains
bom.bgld.gv.at,swh_gov_domains
box1.bbg.gv.at,swh_gov_domains
box2.bbg.gv.at,swh_gov_domains
bparchiv.bmf.gv.at,swh_gov_domains
bpk.bmbf.gv.at,swh_gov_domains
bpk.bmukk.gv.at,swh_gov_domains
bportal.zmr.register.gv.at,swh_gov_domains
braunau.ooe.gv.at,swh_gov_domains
bregenz.gv.at,swh_gov_domains
breitenau.gv.at,swh_gov_domains
breitenstein.gv.at,swh_gov_domains
broschuerenservice.bmask.gv.at,swh_gov_domains
broschuerenservice.bmsk.gv.at,swh_gov_domains
brz.amtsdolmetsch.jba.gv.at,swh_gov_domains
brz.gv.at,swh_gov_domains
buchhaltungsagentur.gv.at,swh_gov_domains
buerger.portal-e.ooe.gv.at,swh_gov_domains
bund.jobboerse.gv.at,swh_gov_domains
bundeskanzleramt.gv.at,swh_gov_domains
bundessozialamt.gv.at,swh_gov_domains
bundqs.jobboerse.gv.at,swh_gov_domains
bvwg.gv.at,swh_gov_domains
bwidb.bmwfj.gv.at,swh_gov_domains
bwidb.bmwfw.gv.at,swh_gov_domains
callcenter.ooe.gv.at,swh_gov_domains
capricorn2013.extra.bmlv.gv.at,swh_gov_domains
cargo.bmeia.gv.at,swh_gov_domains
cda-tools.elga.gv.at,swh_gov_domains
charta.magwien.gv.at,swh_gov_domains
charta.wien.gv.at,swh_gov_domains
chatnode1.xmpp.ooe.gv.at,swh_gov_domains
chatnode2.xmpp.ooe.gv.at,swh_gov_domains
cio.gv.at,swh_gov_domains
cisa.wien.gv.at,swh_gov_domains
citrix-ag.stmk.gv.at,swh_gov_domains
citrix-ag2.stmk.gv.at,swh_gov_domains
citrix-sgw.stmk.gv.at,swh_gov_domains
citrix-sgw1.stmk.gv.at,swh_gov_domains
citrix-wi.bmwfw.gv.at,swh_gov_domains
citrix.bgld.gv.at,swh_gov_domains
citrix.bmwf.gv.at,swh_gov_domains
citrix.bmwfj.gv.at,swh_gov_domains
citrix.lsr-stmk.gv.at,swh_gov_domains
citrix.ooe.gv.at,swh_gov_domains
citrix.wien.gv.at,swh_gov_domains
citrixcb.wien.gv.at,swh_gov_domains
city-map.innsbruck.gv.at,swh_gov_domains
clo.bmf.gv.at,swh_gov_domains
cloud.bka.gv.at,swh_gov_domains
cloud.laab-walde.gv.at,swh_gov_domains
club.wien.gv.at,swh_gov_domains
cms-devicepreview.ooe.gv.at,swh_gov_domains
cms-devicepreviw.ooe.gv.at,swh_gov_domains
cms-red.ooe.gv.at,swh_gov_domains
cms.bka.gv.at,swh_gov_domains
cms.bmlv.gv.at,swh_gov_domains
cms.bmlvs.gv.at,swh_gov_domains
cnc.gv.at,swh_gov_domains
cognos.bmbf.gv.at,swh_gov_domains
collab-edge.ooe.gv.at,swh_gov_domains
collab-edge.voip.ooe.gv.at,swh_gov_domains
community.era.gv.at,swh_gov_domains
conf-zoll.bmf.gv.at,swh_gov_domains
conf01.ivt-pilot.justiz.gv.at,swh_gov_domains
connect.brz.gv.at,swh_gov_domains
consultation.era.gv.at,swh_gov_domains
